Alert_ID,Snapshot_Date,Week,Week_Index,SKU,Site ID,Site,Site Type,Factory ID,DC_IDS,Common id,Location,Region,Latitude,Longitude,Category,Unit Price,Out of stock Value($),Excess and over($),Start Inventory,Total Forecast/Order,Start Backorder,Total Demand,Planned Prod,Confirm Prod,Total Supply,End. Backorder,End. Inventory,Days of Coverage,Lead Time,Target Safety Stock (in Days),Target Safety Stock (in Units),Cycle Stock (in Days),Cycle Stock (in Units),Target Max Stock (in Days),Target Max Stock (in Units),MSTN Thresold,ESTN Thresold,MSTN%,ESTN%,Shortage,Excess,Business Unit,Alert Type,Priority,Alert,SKU_Category,W1_Priority_Flag,W2_Shortage_Excess_Qty,W3_Days_to_Alert,W4_SKU_Importance,Priority_Score,Agentic_RCA
BD-24536581-00093,2026-04-17,2026-03-29,8,SKU_0004,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,37.23,0,18838,1494,123,0,123,0,294,294,0,1665,94.8,4,28,497,28,497,65,1159,497,1159,100,43,0,506,MDS,High ESTN,P1,Critical Excess,C,100,43,12,33,59,"Opening inventory of 1494 and supply of 294 exceed the demand of 123, resulting in a projected surplus of 1665. This inventory levels violates the maximum stock threshold of 1159 units by 506 units, increasing holding risk."
BD-24536581-00094,2026-04-17,2026-04-05,9,SKU_0004,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,37.23,0,35815,1665,150,0,150,0,606,606,0,2121,99.0,4,28,497,28,497,65,1159,497,1159,100,83,0,962,MDS,High ESTN,P1,Critical Excess,C,100,83,11,33,70,"Opening inventory of 1665 and supply of 606 exceed the demand of 150, resulting in a projected surplus of 2121. This inventory levels violates the maximum stock threshold of 1159 units by 962 units, increasing holding risk."
BD-24536581-00095,2026-04-17,2026-04-12,10,SKU_0004,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,37.23,0,42367,2121,106,0,106,0,282,282,0,2297,151.7,4,28,497,28,497,65,1159,497,1159,100,98,0,1138,MDS,High ESTN,P1,Critical Excess,C,100,98,10,33,75,"Opening inventory of 2121 and supply of 282 exceed the demand of 106, resulting in a projected surplus of 2297. This inventory levels violates the maximum stock threshold of 1159 units by 1138 units, increasing holding risk."
BD-24536581-00096,2026-04-17,2026-04-19,11,SKU_0004,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,37.23,0,37788,2297,123,0,123,0,0,0,0,2174,123.7,4,28,497,28,497,65,1159,497,1159,100,87,0,1015,MDS,High ESTN,P1,Critical Excess,C,100,87,9,33,71,"Opening inventory of 2297 and supply of 0 exceed the demand of 123, resulting in a projected surplus of 2174. This inventory levels violates the maximum stock threshold of 1159 units by 1015 units, increasing holding risk."
BD-24536581-00097,2026-04-17,2026-04-26,12,SKU_0004,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,37.23,0,40171,2174,134,0,134,198,0,198,0,2238,116.9,4,28,497,28,497,65,1159,497,1159,100,93,0,1079,MDS,High ESTN,P1,Critical Excess,C,100,93,8,33,73,"Opening inventory of 2174 and supply of 0 exceed the demand of 134, resulting in a projected surplus of 2238. This inventory levels violates the maximum stock threshold of 1159 units by 1079 units, increasing holding risk."
BD-24536581-00098,2026-04-17,2026-02-08,1,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,8247,0,321,115,0,115,0,0,0,0,206,12.5,3,28,460,21,345,98,1604,460,1604,44,0,254,0,MDS,High MSTN,P1,Critical Stockout,C,100,55,100,33,80,"Opening inventory of 321 and supply of 0 are sufficient to cover the demand of 115. However, the projected closing inventory of 206 falls 254 units below the target safety stock requirement of 460, compromising the critical service level buffer."
BD-24536581-00099,2026-04-17,2026-02-15,2,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,5260,0,206,116,0,116,208,0,208,0,298,18.0,3,28,460,21,345,98,1604,460,1604,64,0,162,0,MDS,High MSTN,P1,Critical Stockout,C,100,35,50,33,64,"Opening inventory of 206 and supply of 0 are sufficient to cover the demand of 116. However, the projected closing inventory of 298 falls 162 units below the target safety stock requirement of 460, compromising the critical service level buffer."
BD-24536581-00100,2026-04-17,2026-02-22,3,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,8539,0,298,101,0,101,0,0,0,0,197,13.7,3,28,460,21,345,98,1604,460,1604,42,0,263,0,MDS,High MSTN,P1,Critical Stockout,C,100,57,33,33,67,"Opening inventory of 298 and supply of 0 are sufficient to cover the demand of 101. However, the projected closing inventory of 197 falls 263 units below the target safety stock requirement of 460, compromising the critical service level buffer."
BD-24536581-00101,2026-04-17,2026-03-01,4,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,1818,0,197,109,0,109,316,0,316,0,404,25.9,3,28,460,21,345,98,1604,460,1604,87,0,56,0,MDS,Medium MSTN,P3,Potential Stockout,C,33,12,25,33,25,"Opening inventory of 197 and supply of 0 are sufficient to cover the demand of 109. However, the projected closing inventory of 404 falls 56 units below the target safety stock requirement of 460, compromising the critical service level buffer."
BD-24536581-00102,2026-04-17,2026-03-08,5,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,6558,0,404,146,0,146,0,0,0,0,258,12.4,3,28,460,21,345,98,1604,460,1604,56,0,202,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,43,20,33,47,"Opening inventory of 404 and supply of 0 are sufficient to cover the demand of 146. However, the projected closing inventory of 258 falls 202 units below the target safety stock requirement of 460, compromising the critical service level buffer."
,2026-04-17,2026-03-15,6,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,258,137,0,137,0,839,839,0,960,49.1,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-03-22,7,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,960,107,0,107,0,0,0,0,853,55.8,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-03-29,8,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,853,112,0,112,0,0,0,0,741,46.3,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-05,9,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,741,106,0,106,0,0,0,0,635,41.9,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-12,10,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,635,125,0,125,0,270,270,0,780,43.7,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-19,11,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,780,114,0,114,0,256,256,0,922,56.6,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-26,12,SKU_0004,DC4,DC4,DC,F1,,,Seattle,Northwest,47.6062,-122.3321,Medical Devices & Diagnostics,32.47,0,0,922,122,0,122,0,0,0,0,800,45.9,3,28,460,21,345,98,1604,460,1604,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00103,2026-04-17,2026-02-08,1,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,618,195,12,0,12,0,36,36,0,219,127.8,3,28,59,21,44,84,176,59,176,100,24,0,43,MDS,High ESTN,P2,At-Risk Excess,C,67,24,100,33,57,"Opening inventory of 195 and supply of 36 exceed the demand of 12, resulting in a projected surplus of 219. This inventory levels violates the maximum stock threshold of 176 units by 43 units, increasing holding risk."
BD-24536581-00104,2026-04-17,2026-02-15,2,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,934,219,19,0,19,41,0,41,0,241,88.8,3,28,59,21,44,84,176,59,176,100,36,0,65,MDS,High ESTN,P2,At-Risk Excess,C,67,36,50,33,51,"Opening inventory of 219 and supply of 0 exceed the demand of 19, resulting in a projected surplus of 241. This inventory levels violates the maximum stock threshold of 176 units by 65 units, increasing holding risk."
BD-24536581-00105,2026-04-17,2026-02-22,3,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,675,241,18,0,18,0,0,0,0,223,86.7,3,28,59,21,44,84,176,59,176,100,26,0,47,MDS,High ESTN,P2,At-Risk Excess,C,67,26,33,33,44,"Opening inventory of 241 and supply of 0 exceed the demand of 18, resulting in a projected surplus of 223. This inventory levels violates the maximum stock threshold of 176 units by 47 units, increasing holding risk."
,2026-04-17,2026-03-01,4,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,417,223,18,0,18,0,0,0,0,205,79.7,3,28,59,21,44,84,176,59,176,100,16,0,29,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00106,2026-04-17,2026-03-08,5,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,215,205,14,0,14,0,0,0,0,191,95.5,3,28,59,21,44,84,176,59,176,100,8,0,15,MDS,Low ESTN,P2,At-Risk Excess,C,67,8,20,33,36,"Opening inventory of 205 and supply of 0 exceed the demand of 14, resulting in a projected surplus of 191. This inventory levels violates the maximum stock threshold of 176 units by 15 units, increasing holding risk."
,2026-04-17,2026-03-15,6,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,402,191,12,0,12,0,25,25,0,204,119.0,3,28,59,21,44,84,176,59,176,100,15,0,28,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00107,2026-04-17,2026-03-22,7,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,704,204,12,0,12,33,0,33,0,225,131.2,3,28,59,21,44,84,176,59,176,100,27,0,49,MDS,High ESTN,P2,At-Risk Excess,C,67,27,14,33,41,"Opening inventory of 204 and supply of 0 exceed the demand of 12, resulting in a projected surplus of 225. This inventory levels violates the maximum stock threshold of 176 units by 49 units, increasing holding risk."
BD-24536581-00108,2026-04-17,2026-03-29,8,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,532,225,12,0,12,0,0,0,0,213,124.2,3,28,59,21,44,84,176,59,176,100,21,0,37,MDS,High ESTN,P2,At-Risk Excess,C,67,21,12,33,39,"Opening inventory of 225 and supply of 0 exceed the demand of 12, resulting in a projected surplus of 213. This inventory levels violates the maximum stock threshold of 176 units by 37 units, increasing holding risk."
,2026-04-17,2026-04-05,9,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,345,213,13,0,13,0,0,0,0,200,107.7,3,28,59,21,44,84,176,59,176,100,13,0,24,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00109,2026-04-17,2026-04-12,10,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,86,200,18,0,18,0,0,0,0,182,70.8,3,28,59,21,44,84,176,59,176,100,3,0,6,MDS,Low ESTN,P2,At-Risk Excess,C,67,3,10,33,33,"Opening inventory of 200 and supply of 0 exceed the demand of 18, resulting in a projected surplus of 182. This inventory levels violates the maximum stock threshold of 176 units by 6 units, increasing holding risk."
,2026-04-17,2026-04-19,11,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,0,182,14,0,14,0,0,0,0,168,84.0,3,28,59,21,44,84,176,59,176,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-26,12,SKU_0004,DC5,DC5,DC,F1,,,Miami,Southeast,25.7617,-80.1918,Medical Devices & Diagnostics,14.38,0,0,168,18,0,18,0,0,0,0,150,58.3,3,28,59,21,44,84,176,59,176,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00110,2026-04-17,2026-02-08,1,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,12334,0,1662,1062,0,1062,0,0,0,0,600,4.0,6,28,1543,42,2314,87,4777,1543,4777,38,0,943,0,MDS,High MSTN,P1,Critical Stockout,C,100,61,100,33,82,"Opening inventory of 1662 and supply of 0 are sufficient to cover the demand of 1062. However, the projected closing inventory of 600 falls 943 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00111,2026-04-17,2026-02-15,2,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,6984,0,600,0,0,0,409,0,409,0,1009,0.0,6,28,1543,42,2314,87,4777,1543,4777,65,0,534,0,MDS,High MSTN,P1,Critical Stockout,C,100,34,50,33,64,"Opening inventory of 600 and supply of 0 are sufficient to cover the demand of 0. However, the projected closing inventory of 1009 falls 534 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00112,2026-04-17,2026-02-22,3,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,1517,0,1009,812,0,812,0,1230,1230,0,1427,12.3,6,28,1543,42,2314,87,4777,1543,4777,92,0,116,0,MDS,Low MSTN,P2,At-Risk Stockout,C,67,7,33,33,39,"Opening inventory of 1009 and supply of 1230 are sufficient to cover the demand of 812. However, the projected closing inventory of 1427 falls 116 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
,2026-04-17,2026-03-01,4,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,0,0,1427,0,0,0,0,1154,1154,0,2581,0.0,6,28,1543,42,2314,87,4777,1543,4777,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-03-08,5,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,0,0,2581,995,0,995,0,0,0,0,1586,11.2,6,28,1543,42,2314,87,4777,1543,4777,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
BD-24536581-00113,2026-04-17,2026-03-15,6,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,588,0,1586,531,0,531,443,0,443,0,1498,19.7,6,28,1543,42,2314,87,4777,1543,4777,97,0,45,0,MDS,Low MSTN,P2,At-Risk Stockout,C,67,2,16,33,34,"Opening inventory of 1586 and supply of 0 are sufficient to cover the demand of 531. However, the projected closing inventory of 1498 falls 45 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00114,2026-04-17,2026-03-22,7,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,10006,0,1498,720,0,720,0,0,0,0,778,7.6,6,28,1543,42,2314,87,4777,1543,4777,50,0,765,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,49,14,33,48,"Opening inventory of 1498 and supply of 0 are sufficient to cover the demand of 720. However, the projected closing inventory of 778 falls 765 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00115,2026-04-17,2026-03-29,8,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,17932,0,778,606,0,606,0,0,0,0,172,2.0,6,28,1543,42,2314,87,4777,1543,4777,11,0,1371,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,88,12,33,59,"Opening inventory of 778 and supply of 0 are sufficient to cover the demand of 606. However, the projected closing inventory of 172 falls 1371 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00116,2026-04-17,2026-04-05,9,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,8789,0,172,704,0,704,0,1403,1403,0,871,8.7,6,28,1543,42,2314,87,4777,1543,4777,56,0,672,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,43,11,33,45,"Opening inventory of 172 and supply of 1403 are sufficient to cover the demand of 704. However, the projected closing inventory of 871 falls 672 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
BD-24536581-00117,2026-04-17,2026-04-12,10,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,13433,0,871,355,0,355,0,0,0,0,516,10.2,6,28,1543,42,2314,87,4777,1543,4777,33,0,1027,0,MDS,High MSTN,P2,At-Risk Stockout,C,67,66,10,33,52,"Opening inventory of 871 and supply of 0 are sufficient to cover the demand of 355. However, the projected closing inventory of 516 falls 1027 units below the target safety stock requirement of 1543, compromising the critical service level buffer."
,2026-04-17,2026-04-19,11,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,0,0,516,170,0,170,0,1226,1226,0,1572,64.7,6,28,1543,42,2314,87,4777,1543,4777,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-04-26,12,SKU_0004,F1,F1,Factory,F1,,,Detroit,Midwest,42.3314,-83.0458,Medical Devices & Diagnostics,13.08,0,0,1572,0,0,0,0,842,842,0,2414,0.0,6,28,1543,42,2314,87,4777,1543,4777,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,
,2026-04-17,2026-02-08,1,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,0,577,93,0,93,211,0,211,0,695,52.3,3,28,354,21,266,64,804,354,804,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
BD-24536581-00118,2026-04-17,2026-02-15,2,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,13754,695,65,0,65,0,681,681,0,1311,141.2,3,28,354,21,266,64,804,354,804,100,63,0,507,MDS,High ESTN,P1,Critical Excess,B,100,63,50,100,79,"Opening inventory of 695 and supply of 681 exceed the demand of 65, resulting in a projected surplus of 1311. This inventory levels violates the maximum stock threshold of 804 units by 507 units, increasing holding risk."
BD-24536581-00119,2026-04-17,2026-02-22,3,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,10824,1311,108,0,108,0,0,0,0,1203,78.0,3,28,354,21,266,64,804,354,804,100,49,0,399,MDS,High ESTN,P1,Critical Excess,B,100,49,33,100,71,"Opening inventory of 1311 and supply of 0 exceed the demand of 108, resulting in a projected surplus of 1203. This inventory levels violates the maximum stock threshold of 804 units by 399 units, increasing holding risk."
BD-24536581-00120,2026-04-17,2026-03-01,4,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,13727,1203,87,0,87,194,0,194,0,1310,105.4,3,28,354,21,266,64,804,354,804,100,62,0,506,MDS,High ESTN,P1,Critical Excess,B,100,62,25,100,74,"Opening inventory of 1203 and supply of 0 exceed the demand of 87, resulting in a projected surplus of 1310. This inventory levels violates the maximum stock threshold of 804 units by 506 units, increasing holding risk."
BD-24536581-00121,2026-04-17,2026-03-08,5,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,17661,1310,80,0,80,0,225,225,0,1455,127.3,3,28,354,21,266,64,804,354,804,100,80,0,651,MDS,High ESTN,P1,Critical Excess,B,100,80,20,100,78,"Opening inventory of 1310 and supply of 225 exceed the demand of 80, resulting in a projected surplus of 1455. This inventory levels violates the maximum stock threshold of 804 units by 651 units, increasing holding risk."
BD-24536581-00122,2026-04-17,2026-03-15,6,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,31959,1455,83,0,83,0,610,610,0,1982,167.2,3,28,354,21,266,64,804,354,804,100,146,0,1178,MDS,High ESTN,P1,Critical Excess,B,100,100,16,100,83,"Opening inventory of 1455 and supply of 610 exceed the demand of 83, resulting in a projected surplus of 1982. This inventory levels violates the maximum stock threshold of 804 units by 1178 units, increasing holding risk."
BD-24536581-00123,2026-04-17,2026-03-22,7,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,29653,1982,85,0,85,0,0,0,0,1897,156.2,3,28,354,21,266,64,804,354,804,100,135,0,1093,MDS,High ESTN,P1,Critical Excess,B,100,100,14,100,83,"Opening inventory of 1982 and supply of 0 exceed the demand of 85, resulting in a projected surplus of 1897. This inventory levels violates the maximum stock threshold of 804 units by 1093 units, increasing holding risk."
BD-24536581-00124,2026-04-17,2026-03-29,8,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,43082,1897,80,0,80,0,575,575,0,2392,209.3,3,28,354,21,266,64,804,354,804,100,197,0,1588,MDS,High ESTN,P1,Critical Excess,B,100,100,12,100,82,"Opening inventory of 1897 and supply of 575 exceed the demand of 80, resulting in a projected surplus of 2392. This inventory levels violates the maximum stock threshold of 804 units by 1588 units, increasing holding risk."
BD-24536581-00125,2026-04-17,2026-04-05,9,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,44221,2392,93,0,93,0,135,135,0,2434,183.2,3,28,354,21,266,64,804,354,804,100,202,0,1630,MDS,High ESTN,P1,Critical Excess,B,100,100,11,100,82,"Opening inventory of 2392 and supply of 135 exceed the demand of 93, resulting in a projected surplus of 2434. This inventory levels violates the maximum stock threshold of 804 units by 1630 units, increasing holding risk."
BD-24536581-00126,2026-04-17,2026-04-12,10,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,47992,2434,104,0,104,243,0,243,0,2573,173.2,3,28,354,21,266,64,804,354,804,100,220,0,1769,MDS,High ESTN,P1,Critical Excess,B,100,100,10,100,82,"Opening inventory of 2434 and supply of 0 exceed the demand of 104, resulting in a projected surplus of 2573. This inventory levels violates the maximum stock threshold of 804 units by 1769 units, increasing holding risk."
BD-24536581-00127,2026-04-17,2026-04-19,11,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,45252,2573,101,0,101,0,0,0,0,2472,171.3,3,28,354,21,266,64,804,354,804,100,207,0,1668,MDS,High ESTN,P1,Critical Excess,B,100,100,9,100,82,"Opening inventory of 2573 and supply of 0 exceed the demand of 101, resulting in a projected surplus of 2472. This inventory levels violates the maximum stock threshold of 804 units by 1668 units, increasing holding risk."
BD-24536581-00128,2026-04-17,2026-04-26,12,SKU_0005,DC1,DC1,DC,F1,,,New York,Northeast,40.7128,-74.006,Medical Devices & Diagnostics,27.13,0,42838,2472,89,0,89,0,0,0,0,2383,187.4,3,28,354,21,266,64,804,354,804,100,196,0,1579,MDS,High ESTN,P1,Critical Excess,B,100,100,8,100,82,"Opening inventory of 2472 and supply of 0 exceed the demand of 89, resulting in a projected surplus of 2383. This inventory levels violates the maximum stock threshold of 804 units by 1579 units, increasing holding risk."
,2026-04-17,2026-02-08,1,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,111,13,0,13,0,0,0,0,98,52.8,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-15,2,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,98,7,0,7,0,0,0,0,91,91.0,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-02-22,3,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,91,10,0,10,18,0,18,0,99,69.3,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-01,4,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,99,9,0,9,24,0,24,0,114,88.7,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-08,5,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,114,9,0,9,44,0,44,0,149,115.9,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-15,6,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,149,11,0,11,27,0,27,0,165,105.0,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-22,7,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,0,165,22,0,22,0,45,45,0,188,59.8,4,28,61,28,61,86,188,61,188,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-03-29,8,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,327,188,13,0,13,0,44,44,0,219,117.9,4,28,61,28,61,86,188,61,188,100,16,0,31,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-04-05,9,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,348,219,18,0,18,20,0,20,0,221,85.9,4,28,61,28,61,86,188,61,188,100,17,0,33,MDS,None,None,Healthy,B,0,0,0,0,0,
,2026-04-17,2026-04-12,10,SKU_0005,DC2,DC2,DC,F1,,,Los Angeles,West,34.0522,-118.2437,Medical Devices & Diagnostics,10.55,0,422,221,20,0,20,0,27,27,0,228,79.8,4,28,61,28,61,86,188,61,188,100,21,0,40,MDS,None,None,Healthy,B,0,0,0,0,0,
