Alert_ID,Snapshot_Date,Week,Week_Index,SKU,Site,SKU Desc,Site Desc,Site Type,Category,Start Inventory,Total Forecast/Order,Start Backorder,Total Demand,Planned Prod,Confirm Prod,Total Supply,End. Backorder,End. Inventory,Days of Coverage,Lead Time,Target Safety Stock (in Days),Target Safety Stock (in Units),Cycle Stock (in Days),Cycle Stock (in Units),Target Max Stock (in Days),Target Max Stock (in Units),MSTN Thresold,ESTN Thresold,MSTN%,ESTN%,Shortage,Excess,Business Unit,Alert Type,Priority,Alert,SKU_Category,W1_Priority_Flag,W2_Shortage_Excess_Qty,W3_Days_to_Alert,W4_SKU_Importance,Priority_Score,RCA_Summary,Agentic_RCA
BD-20260331-00081,2026-03-31,2026-03-15,6,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,59,32,0,32,0,0,0,0,27,5.9,2,28,148,14,74,63,335,148,335,18,0,121,0,SM,High MSTN,P2,At-Risk Stockout,A,67,81,16,100,64,Opening Stock (59) + Zero Inbound Supply cannot meet Demand (32).,"Opening inventory of 59 and supply of 0 are sufficient to cover the demand of 32. However, the projected closing inventory of 27 falls 121 units below the target safety stock requirement of 148, compromising the critical service level buffer."
BD-20260331-00082,2026-03-31,2026-03-22,7,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,27,33,0,33,0,0,0,6,0,0.0,2,28,148,14,74,63,335,148,335,0,0,154,0,SM,Critical MSTN,P1,Critical Stockout,A,100,100,14,100,83,Opening Stock (27) + Zero Inbound Supply cannot meet Demand (33).,"Opening inventory of 27 and supply of 0 are insufficient to cover the demand of 33, leading to a projected stockout of 6 units and a breach of the 148 unit safety stock target by 154 units."
BD-20260331-00083,2026-03-31,2026-03-29,8,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,0,27,6,33,0,98,98,0,65,16.9,2,28,148,14,74,63,335,148,335,43,0,83,0,SM,High MSTN,P2,At-Risk Stockout,A,67,56,12,100,56,Low Opening Stock (0 vs SS 148) + Supply (98) cannot meet Demand (33).,"Opening inventory of 0 and supply of 98 are sufficient to cover the demand of 33. However, the projected closing inventory of 65 falls 83 units below the target safety stock requirement of 148, compromising the critical service level buffer."
BD-20260331-00084,2026-03-31,2026-04-05,9,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,65,40,0,40,0,0,0,0,25,4.4,2,28,148,14,74,63,335,148,335,16,0,123,0,SM,High MSTN,P2,At-Risk Stockout,A,67,83,11,100,64,Opening Stock (65) + Zero Inbound Supply cannot meet Demand (40).,"Opening inventory of 65 and supply of 0 are sufficient to cover the demand of 40. However, the projected closing inventory of 25 falls 123 units below the target safety stock requirement of 148, compromising the critical service level buffer."
BD-20260331-00085,2026-03-31,2026-04-12,10,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,25,42,0,42,0,68,68,0,51,8.5,2,28,148,14,74,63,335,148,335,34,0,97,0,SM,High MSTN,P2,At-Risk Stockout,A,67,65,10,100,58,Low Opening Stock (25 vs SS 148) + Supply (68) cannot meet Demand (42).,"Opening inventory of 25 and supply of 68 are sufficient to cover the demand of 42. However, the projected closing inventory of 51 falls 97 units below the target safety stock requirement of 148, compromising the critical service level buffer."
,2026-03-31,2026-04-19,11,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,51,42,0,42,0,235,235,0,244,40.7,2,28,148,14,74,63,335,148,335,100,0,0,0,SM,None,None,Healthy,A,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0003,DC_05,Medical Device for SKU_0003,New York Distribution Center,DC,Surgical & Mechanical,244,38,0,38,0,0,0,0,206,37.9,2,28,148,14,74,63,335,148,335,100,0,0,0,SM,None,None,Healthy,A,0,0,0,0,0,,
,2026-03-31,2026-02-08,1,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,2253,0,0,0,0,1062,1062,0,3315,0.0,7,28,1453,49,2543,81,4200,1453,4200,100,0,0,0,SM,None,None,Healthy,A,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,3315,407,0,407,0,1269,1269,0,4177,71.8,7,28,1453,49,2543,81,4200,1453,4200,100,0,0,0,SM,None,None,Healthy,A,0,0,0,0,0,,
BD-20260331-00086,2026-03-31,2026-02-22,3,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,4177,1037,0,1037,0,2516,2516,0,5656,38.2,7,28,1453,49,2543,81,4200,1453,4200,100,34,0,1456,SM,High ESTN,P1,Critical Excess,A,100,34,33,100,67,"Opening Stock (4,177) + Aggressive Supply (2,516) exceeds Forecast (1,037).","Opening inventory of 4177 and supply of 2516 exceed the demand of 1037, resulting in a projected surplus of 5656. This inventory levels violates the maximum stock threshold of 4200 units by 1456 units, increasing holding risk."
BD-20260331-00087,2026-03-31,2026-03-01,4,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,5656,278,0,278,0,0,0,0,5378,135.4,7,28,1453,49,2543,81,4200,1453,4200,100,28,0,1178,SM,High ESTN,P1,Critical Excess,A,100,28,25,100,63,"High Opening Stock (5,656) + Supply (0) exceeds Max Stock (4,200) vs Demand (278).","Opening inventory of 5656 and supply of 0 exceed the demand of 278, resulting in a projected surplus of 5378. This inventory levels violates the maximum stock threshold of 4200 units by 1178 units, increasing holding risk."
BD-20260331-00088,2026-03-31,2026-03-08,5,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,5378,515,0,515,0,3496,3496,0,8359,113.6,7,28,1453,49,2543,81,4200,1453,4200,100,99,0,4159,SM,High ESTN,P1,Critical Excess,A,100,99,20,100,84,"High Opening Stock (5,378) + Supply (3,496) exceeds Max Stock (4,200) vs Demand (515).","Opening inventory of 5378 and supply of 3496 exceed the demand of 515, resulting in a projected surplus of 8359. This inventory levels violates the maximum stock threshold of 4200 units by 4159 units, increasing holding risk."
BD-20260331-00089,2026-03-31,2026-03-15,6,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8359,1120,0,1120,1046,0,1046,0,8285,51.8,7,28,1453,49,2543,81,4200,1453,4200,100,97,0,4085,SM,High ESTN,P1,Critical Excess,A,100,97,16,100,82,"High Opening Stock (8,359) + Supply (1,046) exceeds Max Stock (4,200) vs Demand (1,120).","Opening inventory of 8359 and supply of 1046 exceed the demand of 1120, resulting in a projected surplus of 8285. This inventory levels violates the maximum stock threshold of 4200 units by 4085 units, increasing holding risk."
BD-20260331-00090,2026-03-31,2026-03-22,7,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8285,405,0,405,0,0,0,0,7880,136.2,7,28,1453,49,2543,81,4200,1453,4200,100,87,0,3680,SM,High ESTN,P1,Critical Excess,A,100,87,14,100,79,"High Opening Stock (8,285) + Supply (0) exceeds Max Stock (4,200) vs Demand (405).","Opening inventory of 8285 and supply of 0 exceed the demand of 405, resulting in a projected surplus of 7880. This inventory levels violates the maximum stock threshold of 4200 units by 3680 units, increasing holding risk."
BD-20260331-00091,2026-03-31,2026-03-29,8,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,7880,187,0,187,0,1303,1303,0,8996,336.7,7,28,1453,49,2543,81,4200,1453,4200,100,114,0,4796,SM,High ESTN,P1,Critical Excess,A,100,100,12,100,82,"High Opening Stock (7,880) + Supply (1,303) exceeds Max Stock (4,200) vs Demand (187).","Opening inventory of 7880 and supply of 1303 exceed the demand of 187, resulting in a projected surplus of 8996. This inventory levels violates the maximum stock threshold of 4200 units by 4796 units, increasing holding risk."
BD-20260331-00092,2026-03-31,2026-04-05,9,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8996,236,0,236,0,0,0,0,8760,259.8,7,28,1453,49,2543,81,4200,1453,4200,100,108,0,4560,SM,High ESTN,P1,Critical Excess,A,100,100,11,100,82,"High Opening Stock (8,996) + Supply (0) exceeds Max Stock (4,200) vs Demand (236).","Opening inventory of 8996 and supply of 0 exceed the demand of 236, resulting in a projected surplus of 8760. This inventory levels violates the maximum stock threshold of 4200 units by 4560 units, increasing holding risk."
BD-20260331-00093,2026-03-31,2026-04-12,10,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8760,756,0,756,0,0,0,0,8004,74.1,7,28,1453,49,2543,81,4200,1453,4200,100,90,0,3804,SM,High ESTN,P1,Critical Excess,A,100,90,10,100,79,"High Opening Stock (8,760) + Supply (0) exceeds Max Stock (4,200) vs Demand (756).","Opening inventory of 8760 and supply of 0 exceed the demand of 756, resulting in a projected surplus of 8004. This inventory levels violates the maximum stock threshold of 4200 units by 3804 units, increasing holding risk."
BD-20260331-00094,2026-03-31,2026-04-19,11,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8004,0,0,0,0,952,952,0,8956,0.0,7,28,1453,49,2543,81,4200,1453,4200,100,113,0,4756,SM,High ESTN,P1,Critical Excess,A,100,100,9,100,82,"Opening Stock (8,004) + Inbound Supply (952) vs Zero Demand, exceeds Max Stock (4,200).","Opening inventory of 8004 and supply of 952 exceed the demand of 0, resulting in a projected surplus of 8956. This inventory levels violates the maximum stock threshold of 4200 units by 4756 units, increasing holding risk."
BD-20260331-00095,2026-03-31,2026-04-26,12,SKU_0003,FAC_01,Medical Device for SKU_0003,BD Manufacturing Facility - New Jersey,Factory,Surgical & Mechanical,8956,0,0,0,0,1266,1266,0,10222,0.0,7,28,1453,49,2543,81,4200,1453,4200,100,143,0,6022,SM,High ESTN,P1,Critical Excess,A,100,100,8,100,82,"Opening Stock (8,956) + Inbound Supply (1,266) vs Zero Demand, exceeds Max Stock (4,200).","Opening inventory of 8956 and supply of 1266 exceed the demand of 0, resulting in a projected surplus of 10222. This inventory levels violates the maximum stock threshold of 4200 units by 6022 units, increasing holding risk."
,2026-03-31,2026-02-08,1,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,576,57,0,57,168,0,168,0,687,84.4,3,28,303,21,227,67,729,303,729,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,687,65,0,65,91,0,91,0,713,76.8,3,28,303,21,227,67,729,303,729,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,713,88,0,88,214,0,214,0,839,66.7,3,28,303,21,227,67,729,303,729,100,15,0,110,MDS,None,None,Healthy,C,0,0,0,0,0,,
BD-20260331-00096,2026-03-31,2026-03-01,4,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,839,61,0,61,174,0,174,0,952,109.2,3,28,303,21,227,67,729,303,729,100,30,0,223,MDS,High ESTN,P1,Critical Excess,C,100,30,25,33,57,High Opening Stock (839) + Supply (174) exceeds Max Stock (729) vs Demand (61).,"Opening inventory of 839 and supply of 174 exceed the demand of 61, resulting in a projected surplus of 952. This inventory levels violates the maximum stock threshold of 729 units by 223 units, increasing holding risk."
BD-20260331-00097,2026-03-31,2026-03-08,5,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,952,66,0,66,0,122,122,0,1008,106.9,3,28,303,21,227,67,729,303,729,100,38,0,279,MDS,High ESTN,P1,Critical Excess,C,100,38,20,33,59,High Opening Stock (952) + Supply (122) exceeds Max Stock (729) vs Demand (66).,"Opening inventory of 952 and supply of 122 exceed the demand of 66, resulting in a projected surplus of 1008. This inventory levels violates the maximum stock threshold of 729 units by 279 units, increasing holding risk."
BD-20260331-00098,2026-03-31,2026-03-15,6,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1008,95,0,95,0,209,209,0,1122,82.7,3,28,303,21,227,67,729,303,729,100,53,0,393,MDS,High ESTN,P1,Critical Excess,C,100,53,16,33,62,"High Opening Stock (1,008) + Supply (209) exceeds Max Stock (729) vs Demand (95).","Opening inventory of 1008 and supply of 209 exceed the demand of 95, resulting in a projected surplus of 1122. This inventory levels violates the maximum stock threshold of 729 units by 393 units, increasing holding risk."
BD-20260331-00099,2026-03-31,2026-03-22,7,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1122,66,0,66,0,208,208,0,1264,134.1,3,28,303,21,227,67,729,303,729,100,73,0,535,MDS,High ESTN,P1,Critical Excess,C,100,73,14,33,68,"High Opening Stock (1,122) + Supply (208) exceeds Max Stock (729) vs Demand (66).","Opening inventory of 1122 and supply of 208 exceed the demand of 66, resulting in a projected surplus of 1264. This inventory levels violates the maximum stock threshold of 729 units by 535 units, increasing holding risk."
BD-20260331-00100,2026-03-31,2026-03-29,8,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1264,68,0,68,0,397,397,0,1593,164.0,3,28,303,21,227,67,729,303,729,100,118,0,864,MDS,High ESTN,P1,Critical Excess,C,100,100,12,33,76,"High Opening Stock (1,264) + Supply (397) exceeds Max Stock (729) vs Demand (68).","Opening inventory of 1264 and supply of 397 exceed the demand of 68, resulting in a projected surplus of 1593. This inventory levels violates the maximum stock threshold of 729 units by 864 units, increasing holding risk."
BD-20260331-00101,2026-03-31,2026-04-05,9,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1593,83,0,83,0,0,0,0,1510,127.3,3,28,303,21,227,67,729,303,729,100,107,0,781,MDS,High ESTN,P1,Critical Excess,C,100,100,11,33,76,"High Opening Stock (1,593) + Supply (0) exceeds Max Stock (729) vs Demand (83).","Opening inventory of 1593 and supply of 0 exceed the demand of 83, resulting in a projected surplus of 1510. This inventory levels violates the maximum stock threshold of 729 units by 781 units, increasing holding risk."
BD-20260331-00102,2026-03-31,2026-04-12,10,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1510,55,0,55,0,203,203,0,1658,211.0,3,28,303,21,227,67,729,303,729,100,127,0,929,MDS,High ESTN,P1,Critical Excess,C,100,100,10,33,75,"High Opening Stock (1,510) + Supply (203) exceeds Max Stock (729) vs Demand (55).","Opening inventory of 1510 and supply of 203 exceed the demand of 55, resulting in a projected surplus of 1658. This inventory levels violates the maximum stock threshold of 729 units by 929 units, increasing holding risk."
BD-20260331-00103,2026-03-31,2026-04-19,11,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1658,61,0,61,0,0,0,0,1597,183.3,3,28,303,21,227,67,729,303,729,100,119,0,868,MDS,High ESTN,P1,Critical Excess,C,100,100,9,33,75,"High Opening Stock (1,658) + Supply (0) exceeds Max Stock (729) vs Demand (61).","Opening inventory of 1658 and supply of 0 exceed the demand of 61, resulting in a projected surplus of 1597. This inventory levels violates the maximum stock threshold of 729 units by 868 units, increasing holding risk."
BD-20260331-00104,2026-03-31,2026-04-26,12,SKU_0004,DC_01,Medical Device for SKU_0004,Chicago Distribution Center,DC,Medical Devices & Diagnostics,1597,79,0,79,0,0,0,0,1518,134.5,3,28,303,21,227,67,729,303,729,100,108,0,789,MDS,High ESTN,P1,Critical Excess,C,100,100,8,33,75,"High Opening Stock (1,597) + Supply (0) exceeds Max Stock (729) vs Demand (79).","Opening inventory of 1597 and supply of 0 exceed the demand of 79, resulting in a projected surplus of 1518. This inventory levels violates the maximum stock threshold of 729 units by 789 units, increasing holding risk."
BD-20260331-00105,2026-03-31,2026-02-08,1,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1217,110,0,110,267,0,267,0,1374,87.4,3,28,379,21,284,75,1017,379,1017,100,35,0,357,MDS,High ESTN,P1,Critical Excess,C,100,35,100,33,74,"High Opening Stock (1,217) + Supply (267) exceeds Max Stock (1,017) vs Demand (110).","Opening inventory of 1217 and supply of 267 exceed the demand of 110, resulting in a projected surplus of 1374. This inventory levels violates the maximum stock threshold of 1017 units by 357 units, increasing holding risk."
BD-20260331-00106,2026-03-31,2026-02-15,2,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1374,94,0,94,0,224,224,0,1504,112.0,3,28,379,21,284,75,1017,379,1017,100,47,0,487,MDS,High ESTN,P1,Critical Excess,C,100,47,50,33,67,"High Opening Stock (1,374) + Supply (224) exceeds Max Stock (1,017) vs Demand (94).","Opening inventory of 1374 and supply of 224 exceed the demand of 94, resulting in a projected surplus of 1504. This inventory levels violates the maximum stock threshold of 1017 units by 487 units, increasing holding risk."
BD-20260331-00107,2026-03-31,2026-02-22,3,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1504,114,0,114,0,462,462,0,1852,113.7,3,28,379,21,284,75,1017,379,1017,100,82,0,835,MDS,High ESTN,P1,Critical Excess,C,100,82,33,33,74,"High Opening Stock (1,504) + Supply (462) exceeds Max Stock (1,017) vs Demand (114).","Opening inventory of 1504 and supply of 462 exceed the demand of 114, resulting in a projected surplus of 1852. This inventory levels violates the maximum stock threshold of 1017 units by 835 units, increasing holding risk."
BD-20260331-00108,2026-03-31,2026-03-01,4,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1852,81,0,81,0,215,215,0,1986,171.6,3,28,379,21,284,75,1017,379,1017,100,95,0,969,MDS,High ESTN,P1,Critical Excess,C,100,95,25,33,77,"High Opening Stock (1,852) + Supply (215) exceeds Max Stock (1,017) vs Demand (81).","Opening inventory of 1852 and supply of 215 exceed the demand of 81, resulting in a projected surplus of 1986. This inventory levels violates the maximum stock threshold of 1017 units by 969 units, increasing holding risk."
BD-20260331-00109,2026-03-31,2026-03-08,5,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1986,94,0,94,0,0,0,0,1892,140.9,3,28,379,21,284,75,1017,379,1017,100,86,0,875,MDS,High ESTN,P1,Critical Excess,C,100,86,20,33,73,"High Opening Stock (1,986) + Supply (0) exceeds Max Stock (1,017) vs Demand (94).","Opening inventory of 1986 and supply of 0 exceed the demand of 94, resulting in a projected surplus of 1892. This inventory levels violates the maximum stock threshold of 1017 units by 875 units, increasing holding risk."
BD-20260331-00110,2026-03-31,2026-03-15,6,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1892,102,0,102,151,0,151,0,1941,133.2,3,28,379,21,284,75,1017,379,1017,100,90,0,924,MDS,High ESTN,P1,Critical Excess,C,100,90,16,33,74,"High Opening Stock (1,892) + Supply (151) exceeds Max Stock (1,017) vs Demand (102).","Opening inventory of 1892 and supply of 151 exceed the demand of 102, resulting in a projected surplus of 1941. This inventory levels violates the maximum stock threshold of 1017 units by 924 units, increasing holding risk."
BD-20260331-00111,2026-03-31,2026-03-22,7,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1941,78,0,78,0,0,0,0,1863,167.2,3,28,379,21,284,75,1017,379,1017,100,83,0,846,MDS,High ESTN,P1,Critical Excess,C,100,83,14,33,71,"High Opening Stock (1,941) + Supply (0) exceeds Max Stock (1,017) vs Demand (78).","Opening inventory of 1941 and supply of 0 exceed the demand of 78, resulting in a projected surplus of 1863. This inventory levels violates the maximum stock threshold of 1017 units by 846 units, increasing holding risk."
BD-20260331-00112,2026-03-31,2026-03-29,8,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,1863,64,0,64,0,556,556,0,2355,257.6,3,28,379,21,284,75,1017,379,1017,100,131,0,1338,MDS,High ESTN,P1,Critical Excess,C,100,100,12,33,76,"High Opening Stock (1,863) + Supply (556) exceeds Max Stock (1,017) vs Demand (64).","Opening inventory of 1863 and supply of 556 exceed the demand of 64, resulting in a projected surplus of 2355. This inventory levels violates the maximum stock threshold of 1017 units by 1338 units, increasing holding risk."
BD-20260331-00113,2026-03-31,2026-04-05,9,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,2355,67,0,67,0,0,0,0,2288,239.0,3,28,379,21,284,75,1017,379,1017,100,124,0,1271,MDS,High ESTN,P1,Critical Excess,C,100,100,11,33,76,"High Opening Stock (2,355) + Supply (0) exceeds Max Stock (1,017) vs Demand (67).","Opening inventory of 2355 and supply of 0 exceed the demand of 67, resulting in a projected surplus of 2288. This inventory levels violates the maximum stock threshold of 1017 units by 1271 units, increasing holding risk."
BD-20260331-00114,2026-03-31,2026-04-12,10,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,2288,122,0,122,0,649,649,0,2815,161.5,3,28,379,21,284,75,1017,379,1017,100,176,0,1798,MDS,High ESTN,P1,Critical Excess,C,100,100,10,33,75,"High Opening Stock (2,288) + Supply (649) exceeds Max Stock (1,017) vs Demand (122).","Opening inventory of 2288 and supply of 649 exceed the demand of 122, resulting in a projected surplus of 2815. This inventory levels violates the maximum stock threshold of 1017 units by 1798 units, increasing holding risk."
BD-20260331-00115,2026-03-31,2026-04-19,11,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,2815,140,0,140,0,0,0,0,2675,133.8,3,28,379,21,284,75,1017,379,1017,100,163,0,1658,MDS,High ESTN,P1,Critical Excess,C,100,100,9,33,75,"High Opening Stock (2,815) + Supply (0) exceeds Max Stock (1,017) vs Demand (140).","Opening inventory of 2815 and supply of 0 exceed the demand of 140, resulting in a projected surplus of 2675. This inventory levels violates the maximum stock threshold of 1017 units by 1658 units, increasing holding risk."
BD-20260331-00116,2026-03-31,2026-04-26,12,SKU_0004,DC_02,Medical Device for SKU_0004,Dallas Distribution Center,DC,Medical Devices & Diagnostics,2675,131,0,131,158,0,158,0,2702,144.4,3,28,379,21,284,75,1017,379,1017,100,165,0,1685,MDS,High ESTN,P1,Critical Excess,C,100,100,8,33,75,"High Opening Stock (2,675) + Supply (158) exceeds Max Stock (1,017) vs Demand (131).","Opening inventory of 2675 and supply of 158 exceed the demand of 131, resulting in a projected surplus of 2702. This inventory levels violates the maximum stock threshold of 1017 units by 1685 units, increasing holding risk."
BD-20260331-00117,2026-03-31,2026-02-08,1,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,419,70,0,70,0,525,525,0,874,87.4,4,28,277,28,277,82,807,277,807,100,8,0,67,MDS,Low ESTN,P3,Potential Excess,C,33,8,100,33,39,Opening Stock (419) + Aggressive Supply (525) exceeds Forecast (70).,"Opening inventory of 419 and supply of 525 exceed the demand of 70, resulting in a projected surplus of 874. This inventory levels violates the maximum stock threshold of 807 units by 67 units, increasing holding risk."
BD-20260331-00118,2026-03-31,2026-02-15,2,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,874,66,0,66,0,0,0,0,808,85.7,4,28,277,28,277,82,807,277,807,100,0,0,1,MDS,Low ESTN,P3,Potential Excess,C,33,0,50,33,27,High Opening Stock (874) + Supply (0) exceeds Max Stock (807) vs Demand (66).,"Opening inventory of 874 and supply of 0 exceed the demand of 66, resulting in a projected surplus of 808. This inventory levels violates the maximum stock threshold of 807 units by 1 units, increasing holding risk."
BD-20260331-00119,2026-03-31,2026-02-22,3,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,808,65,0,65,96,0,96,0,839,90.4,4,28,277,28,277,82,807,277,807,100,3,0,32,MDS,Low ESTN,P3,Potential Excess,C,33,3,33,33,24,High Opening Stock (808) + Supply (96) exceeds Max Stock (807) vs Demand (65).,"Opening inventory of 808 and supply of 96 exceed the demand of 65, resulting in a projected surplus of 839. This inventory levels violates the maximum stock threshold of 807 units by 32 units, increasing holding risk."
,2026-03-31,2026-03-01,4,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,839,83,0,83,0,0,0,0,756,63.8,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-08,5,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,756,80,0,80,0,0,0,0,676,59.2,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-15,6,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,676,43,0,43,0,0,0,0,633,103.0,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-22,7,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,633,69,0,69,0,0,0,0,564,57.2,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-03-29,8,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,564,70,0,70,125,0,125,0,619,61.9,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-05,9,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,619,60,0,60,0,0,0,0,559,65.2,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-12,10,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,559,65,0,65,190,0,190,0,684,73.7,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,684,88,0,88,0,0,0,0,596,47.4,4,28,277,28,277,82,807,277,807,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0004,DC_03,Medical Device for SKU_0004,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,596,82,0,82,0,505,505,0,1019,87.0,4,28,277,28,277,82,807,277,807,100,26,0,212,MDS,None,None,Healthy,C,0,0,0,0,0,,
,2026-03-31,2026-02-08,1,SKU_0004,DC_04,Medical Device for SKU_0004,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,403,48,0,48,0,0,0,0,355,51.8,2,28,206,14,103,69,506,206,506,100,0,0,0,MDS,None,None,Healthy,C,0,0,0,0,0,,
